X,T,nextGPA,hsgrade_pct,totcredits_year1,age_at_entry,male,bpl_north_america,loc_campus1,loc_campus2,loc_campus3
.2099999934434891,1,1.33,4,4,19,1,1,0,0,1
-1.230000019073486,0,2.46,83,4,21,0,0,1,0,0
.1899999976158142,1,3.7,63,4.5,19,0,1,1,0,0
-1.179999947547913,0,3.73,72,5,18,0,1,1,0,0
-.6800000071525574,0,3,43,4,18,1,1,0,1,0
.0900000035762787,1,1,54,5,19,0,1,1,0,0
-.9900000095367432,0,2.55,60,5,19,0,1,1,0,0
-1.580000042915344,0,3.29,87,5,18,0,1,0,0,1
.1700000017881393,1,.25,9,4,18,0,1,0,1,0
-.5199999809265137,0,1.67,38,5,19,1,1,1,0,0
-2.180000066757202,0,3.7,96,4.5,19,1,1,1,0,0
-1.440000057220459,0,2.79,65,5,19,1,0,0,1,0
-2.210000038146973,0,3.51,57,5,19,1,1,1,0,0
-1.419999957084656,0,2.21,94,5,18,1,1,1,0,0
-.5,0,2.3299999,56,4,21,0,1,0,1,0
-1.450000047683716,0,1.23,40,4,19,0,1,0,0,1
-.8999999761581421,0,1.46,53,5,19,0,1,1,0,0
-.300000011920929,0,3.3,1,4,18,0,1,1,0,0
-.9300000071525574,0,2.8099999,83,5,19,0,1,0,0,1
-.8399999737739563,0,2.6800001,58,5,18,0,1,1,0,0
.0199999995529652,1,3,1,4,19,0,1,0,0,1
-1.240000009536743,0,2.8699999,24,5,18,0,1,0,1,0
-.0599999986588955,0,2.53,10,5,20,1,1,1,0,0
-1.379999995231628,0,2.26,65,5,19,1,1,1,0,0
-1.740000009536743,0,3.3,61,5,18,0,1,0,1,0
-1.440000057220459,0,2.9400001,76,5,18,0,1,1,0,0
-1.100000023841858,0,3.8499999,67,4,20,0,0,0,1,0
-.25,0,.46000001,9,4,19,1,1,0,0,1
-1.080000042915344,0,2.3,68,4,18,1,1,1,0,0
-1.580000042915344,0,2.3,4,4,18,0,0,1,0,0
-.7599999904632568,0,2.4100001,43,4,17,0,1,0,0,1
-1.450000047683716,0,3.22,56,5,19,1,1,0,0,1
-2.5,0,3.7,95,4,18,1,1,1,0,0
-.6100000143051147,0,2,49,5,19,0,1,0,0,1
-1.360000014305115,0,2.4300001,70,5,17,0,1,1,0,0
-2.029999971389771,0,4,94,4,19,0,1,1,0,0
-.8500000238418579,0,2.4000001,12,4,19,1,1,0,1,0
-.6800000071525574,0,3,48,4,19,0,1,0,1,0
-2.140000104904175,0,4,94,4.5,18,0,1,1,0,0
.4099999964237213,1,.49999997,41,3.5,19,1,1,0,0,1
-.9300000071525574,0,3,74,4,18,0,1,1,0,0
.4099999964237213,1,1.3,38,4.5,19,0,1,1,0,0
.9200000166893005,1,1.9400001,17,4,19,0,1,0,1,0
-.6800000071525574,0,2.26,19,4,19,0,0,0,1,0
-1.639999985694885,0,1.9299999,52,5,19,1,1,1,0,0
.3799999952316284,1,2,33,4.5,18,0,1,0,0,1
-.3499999940395355,0,2.8,6,4,18,0,0,1,0,0
-1.179999947547913,0,1.7,55,4,19,0,1,1,0,0
-1.460000038146973,0,2.5999999,44,4,19,1,1,0,0,1
-1.850000023841858,0,1.7,97,4,17,0,0,1,0,0
-.800000011920929,0,3.03,12,5,18,0,1,0,0,1
-1.379999995231628,0,2.46,55,5,18,1,1,0,0,1
-1.289999961853027,0,2.72,74,5,18,1,1,0,0,1
-1.240000009536743,0,2.8800001,56,5,19,1,1,1,0,0
-2.5,0,3.9400001,98,5,18,0,1,1,0,0
-.3300000131130219,0,2.3099999,2,4,20,0,1,0,1,0
-.300000011920929,0,2.1199999,34,5,18,0,1,1,0,0
.25,1,0,12,4,19,1,1,1,0,0
-.6399999856948853,0,2.4100001,64,4,17,1,1,1,0,0
-5.00000000000e-06,0,1.26,12,5,19,0,1,0,0,1
.239999994635582,1,2.7,78,4,19,0,1,1,0,0
1.169999957084656,1,.13999996,13,4,19,0,1,0,0,1
-.1000000014901161,0,3.3,4,4,18,0,1,0,1,0
.3199999928474426,1,1.37,39,4,19,0,1,0,1,0
-.1700000017881393,0,1.8099999,27,5,19,1,1,0,1,0
-.9599999785423279,0,1.5700001,60,5,19,1,1,1,0,0
-1.509999990463257,0,2.5,74,4.5,18,0,1,0,0,1
-2.210000038146973,0,3.3299999,64,4.5,17,0,1,0,1,0
-.4399999976158142,0,.85000002,27,4,21,0,0,0,0,1
-1.889999985694885,0,3.3199999,52,3.5,20,1,1,0,0,1
-1.929999947547913,0,3.1500001,68,5,18,1,1,0,0,1
-1.610000014305115,0,1.3,78,5,18,1,1,1,0,0
-1.399999976158142,0,2.1600001,2,4,20,1,1,0,0,1
.239999994635582,1,1.24,43,4.5,18,1,1,0,0,1
.25,1,2.3499999,2,4,18,1,1,0,1,0
-1.679999947547913,0,3.1800001,90,4,19,1,1,1,0,0
-2.5,0,3.8699999,100,5,19,1,1,1,0,0
-.8700000047683716,0,2.8,65,4.5,18,0,1,1,0,0
-.6800000071525574,0,2.3,37,4,18,0,1,1,0,0
-1.059999942779541,0,3.53,79,4,19,0,1,0,0,1
-2.400000095367432,0,4,100,5,19,0,1,0,0,1
-1.320000052452087,0,3,74,4.5,19,0,1,1,0,0
-1.899999976158142,0,3.6300001,12,5,18,1,1,1,0,0
-2.230000019073486,0,4,94,4.5,19,1,1,1,0,0
-1.529999971389771,0,3.0599999,9,5,19,1,1,0,1,0
-1.860000014305115,0,3.7,30,4.5,20,0,1,1,0,0
-.3600000143051147,0,1.75,42,5,19,0,1,1,0,0
-1.899999976158142,0,2.71,74,5,18,1,1,1,0,0
.4300000071525574,1,.18000007,53,5,19,0,0,1,0,0
-2.049999952316284,0,2.4000001,93,5,18,1,1,0,0,1
-.5299999713897705,0,2.8399999,25,5,19,1,1,1,0,0
-1.370000004768372,0,3.03,75,5,19,1,1,1,0,0
-1.629999995231628,0,3.2,17,4.5,17,1,1,1,0,0
.0700000002980232,1,2.04,12,4,19,0,1,0,1,0
-1.039999961853027,0,2.5,74,5,19,0,1,0,1,0
-1.549999952316284,0,3.1900001,64,4,18,1,1,0,1,0
-.5600000023841858,0,2.46,91,5,18,0,1,1,0,0
.6200000047683716,1,1.23,3,4,19,1,0,1,0,0
-.3600000143051147,0,2.53,55,5,19,0,1,1,0,0
-.6600000262260437,0,2.6800001,25,4.5,19,0,1,1,0,0
-.6899999976158142,0,3,38,4.5,19,0,1,0,1,0
-.1400000005960464,0,2.3499999,5,4.5,19,0,1,0,0,1
.9900000095367432,1,1.0599999,97,4,19,0,1,0,1,0
-1.419999957084656,0,2.53,92,5,18,1,1,1,0,0
-.7900000214576721,0,2.5799999,62,5,19,0,1,1,0,0
-.300000011920929,0,1.4299999,39,5,18,0,1,1,0,0
.0700000002980232,1,2.3399999,52,5,19,0,1,0,0,1
-.5400000214576721,0,1.9299999,10,5,19,0,1,0,0,1
-2.380000114440918,0,3.97,98,5,18,0,1,1,0,0
-.7799999713897705,0,1.75,38,5,18,0,1,1,0,0
-1.179999947547913,0,4,74,5,19,0,1,1,0,0
-1.039999961853027,0,3.54,26,5,19,1,1,1,0,0
-2.430000066757202,0,3.9000001,93,4,19,0,0,1,0,0
-1.299999952316284,0,2.3,91,5,18,1,1,1,0,0
.1500000059604645,1,1.6,49,4,19,0,1,1,0,0
-.25,0,1.59,32,4,19,0,0,1,0,0
-.9800000190734863,0,2.5799999,65,5,18,1,1,1,0,0
-2.220000028610229,0,3.5999999,81,5,19,0,1,1,0,0
.0299999993294477,1,2,24,3,19,1,1,0,0,1
-1.049999952316284,0,4.1500001,41,4,18,1,1,0,1,0
-1.519999980926514,0,2.9100001,56,5,18,0,1,1,0,0
-1.360000014305115,0,2.55,74,5,19,0,1,1,0,0
.3400000035762787,1,1.75,21,4,19,1,1,0,1,0
-1.799999952316284,0,3.4200001,67,5,18,0,1,1,0,0
-1.649999976158142,0,2.7,85,4,19,1,1,0,0,1
-.6700000166893005,0,2.51,46,5,19,1,1,0,1,0
-.8999999761581421,0,2.7,92,5,19,0,1,1,0,0
-.75,0,3.3,81,4,18,0,1,1,0,0
-1.100000023841858,0,2.74,80,4,18,1,0,0,1,0
.0199999995529652,1,2.6400001,28,5,19,0,1,1,0,0
-1.740000009536743,0,2.5899999,71,5,19,0,1,1,0,0
-.2899999916553497,0,2.3,65,4,19,1,1,1,0,0
-.0799999982118607,0,2.27,22,4.5,19,1,1,0,0,1
-.5600000023841858,0,2.7,56,5,20,1,1,1,0,0
-1.730000019073486,0,3,66,5,17,1,1,1,0,0
.6499999761581421,1,1.01,5,4,19,0,1,0,0,1
-1.899999976158142,0,3.54,74,5,19,1,1,1,0,0
-2.130000114440918,0,3.5799999,87,5,19,0,1,0,1,0
-.9100000262260437,0,2.0999999,42,5,18,1,1,1,0,0
-1.389999985694885,0,2.8099999,33,4,19,1,1,0,1,0
-1.330000042915344,0,2.21,69,4.5,18,0,1,0,1,0
-.7099999785423279,0,3.02,78,5,19,1,1,1,0,0
-1.340000033378601,0,2.73,85,5,18,1,0,1,0,0
-1.559999942779541,0,2.8,36,5,19,0,1,1,0,0
-1.779999971389771,0,3.7,67,5,19,1,1,1,0,0
-1.769999980926514,0,3.4100001,83,5,17,0,1,1,0,0
-1.549999952316284,0,3.1900001,48,5,19,1,1,0,1,0
-1.320000052452087,0,3,38,5,19,0,1,0,1,0
-1.129999995231628,0,.69999999,19,3.5,19,1,1,0,0,1
-2.069999933242798,0,3.3,98,5,18,0,1,1,0,0
-1.75,0,3.1400001,75,5,19,0,1,0,1,0
-2.5,0,4,100,5,19,0,1,1,0,0
-.2199999988079071,0,1.86,30,5,19,1,1,1,0,0
-1.070000052452087,0,3.01,28,5,18,0,1,1,0,0
-2.5,0,4,98,5.5,19,0,1,1,0,0
-1.399999976158142,0,3.3,68,3,18,1,1,0,0,1
-.4900000095367432,0,2.8699999,30,5,18,0,1,1,0,0
-.5600000023841858,0,2.7,78,5,17,0,1,1,0,0
-.75,0,2.75,2,4,18,1,0,0,1,0
-2.039999961853027,0,2.98,91,4.5,18,0,0,0,0,1
-2.400000095367432,0,3.7,86,5,19,1,1,1,0,0
-1.820000052452087,0,3.3099999,92,5,18,0,1,1,0,0
-1.070000052452087,0,3.7,54,5,19,0,1,1,0,0
-.8500000238418579,0,2.0599999,9,4,19,0,1,1,0,0
-.9300000071525574,0,1.15,50,4,19,1,1,0,1,0
-.5,0,1.95,70,5,18,0,1,1,0,0
-.3300000131130219,0,3,46,4.5,18,0,1,1,0,0
-.1599999964237213,0,2.23,66,5,19,0,1,0,1,0
-.7599999904632568,0,3.24,60,5,18,1,0,0,1,0
-.5400000214576721,0,1.16,42,4,19,1,1,1,0,0
-1.299999952316284,0,3.26,48,5,19,1,1,1,0,0
-.5899999737739563,0,2.8599999,46,4,19,0,1,0,1,0
1.440000057220459,1,-2.3841858e-08,27,4,20,1,1,0,0,1
-.5099999904632568,0,2.1900001,5,4.5,18,1,1,0,1,0
-1.299999952316284,0,3.0899999,40,5,19,0,1,1,0,0
-.3300000131130219,0,2.9000001,30,4,18,0,1,1,0,0
-2.329999923706055,0,3.78,54,4.5,19,1,1,0,1,0
-1.820000052452087,0,3.48,78,5,19,1,1,1,0,0
-.1400000005960464,0,2.46,1,5,19,1,1,0,1,0
-.5799999833106995,0,4,46,5,19,0,1,1,0,0
.2300000041723251,1,1.66,14,4.5,19,1,1,0,0,1
-1.75,0,2,94,4,18,0,0,1,0,0
-.8199999928474426,0,2,32,5,18,1,1,0,0,1
.1599999964237213,1,1.88,67,5,19,0,1,1,0,0
-2.359999895095825,0,4,100,5,18,0,1,1,0,0
1.360000014305115,1,0,33,4.5,18,0,1,1,0,0
-2.329999923706055,0,4,95,5,18,1,0,1,0,0
-.7200000286102295,0,3.7,74,5,19,1,1,1,0,0
-.3100000023841858,0,1.3,44,5,18,1,1,0,0,1
-.1500000059604645,0,1,5,4,19,0,1,0,0,1
-2,0,3.7,44,4.5,18,1,1,1,0,0
-2.039999961853027,0,3.6800001,72,5,19,0,1,0,1,0
.5699999928474426,1,2,46,4,18,0,1,1,0,0
-2.049999952316284,0,3.53,89,4,19,0,1,0,1,0
-2.059999942779541,0,3.27,78,5,18,0,1,1,0,0
-.5299999713897705,0,1.48,70,4,19,0,0,0,0,1
-1.639999985694885,0,2.47,85,5,19,1,1,1,0,0
-1.029999971389771,0,3.4000001,9,4,18,0,1,0,1,0
-.6499999761581421,0,2.75,44,4,19,0,1,1,0,0
-1.429999947547913,0,3,69,4,19,1,1,1,0,0
-.1000000014901161,0,2.5799999,30,5,19,1,1,1,0,0
-2.180000066757202,0,3.3,88,5,18,0,1,1,0,0
.1099999994039536,1,2,28,4,19,0,1,1,0,0
-2.200000047683716,0,3.8099999,44,5,20,0,1,0,1,0
-.7200000286102295,0,1.1900001,54,4.5,19,1,0,0,0,1
-2.039999961853027,0,3.54,86,5,19,1,1,1,0,0
-1.220000028610229,0,4,56,5,19,1,1,1,0,0
-1.360000014305115,0,2.98,78,4,17,0,1,0,1,0
-1.639999985694885,0,2.6700001,44,5,19,0,1,0,1,0
-.9800000190734863,0,3.1600001,87,5,19,0,1,1,0,0
-1.210000038146973,0,2.3399999,14,5,19,0,0,0,0,1
-2.440000057220459,0,3.97,99,5,19,1,0,1,0,0
-1.289999961853027,0,3.02,60,5,18,1,1,1,0,0
-.9800000190734863,0,2.5,50,5,18,0,1,1,0,0
-1.340000033378601,0,2.9000001,46,4,19,1,1,0,0,1
-.3300000131130219,0,1.7,16,4,19,0,1,0,1,0
-.6899999976158142,0,1.48,1,4.5,20,0,1,1,0,0
-.3400000035762787,0,2.1500001,25,4,18,0,1,1,0,0
.2700000107288361,1,1.41,5,3,19,0,1,0,0,1
-.300000011920929,0,2.49,23,5,19,0,1,1,0,0
-.1099999994039536,0,1.7,3,4,18,1,1,1,0,0
-.4300000071525574,0,1.9400001,8,4,19,0,1,0,1,0
-1.340000033378601,0,3.7,78,5,18,0,1,1,0,0
-.1299999952316284,0,1.4,51,4.5,18,1,1,0,1,0
.1500000059604645,1,1.23,22,4,18,0,1,0,1,0
-1.659999966621399,0,3.3,65,4,19,0,0,1,0,0
-1.019999980926514,0,2.52,54,5,19,0,1,1,0,0
-1.519999980926514,0,3.7,74,5,19,0,1,1,0,0
.5600000023841858,1,.69999999,45,4,18,1,1,1,0,0
-2.230000019073486,0,4,98,5,18,1,1,1,0,0
-1.5,0,3.7,67,4,18,0,1,1,0,0
-.3899999856948853,0,2.3,58,5,18,0,1,1,0,0
-1.909999966621399,0,3.8699999,81,5,18,0,1,1,0,0
-1.700000047683716,0,3.48,63,5,19,0,1,1,0,0
-2.380000114440918,0,3.8800001,91,5,18,1,1,1,0,0
-.4300000071525574,0,1.88,27,4.5,19,1,1,0,1,0
-1.080000042915344,0,3.7,78,5,19,1,1,1,0,0
-.6100000143051147,0,2.46,11,5,19,0,1,0,0,1
-.5600000023841858,0,2.55,28,5,19,0,1,0,0,1
-.9599999785423279,0,2.74,54,5,19,0,1,1,0,0
-.5,0,1.95,13,4.5,18,1,1,0,1,0
.1700000017881393,1,2.3,21,4.5,19,0,1,0,1,0
-1.919999957084656,0,2.8199999,63,5,18,1,1,1,0,0
.5699999928474426,1,.56999999,12,4,19,1,1,0,1,0
-1.309999942779541,0,3,55,4.5,19,0,1,0,0,1
-2.059999942779541,0,4,78,4.5,18,0,1,0,0,1
-.2899999916553497,0,2.6700001,1,4,19,1,1,0,1,0
-1.580000042915344,0,3.54,71,5,19,0,1,1,0,0
-.7400000095367432,0,1.79,76,5,18,0,1,1,0,0
-.8999999761581421,0,2.26,67,5,19,0,1,0,0,1
-.3600000143051147,0,1.7,27,4,19,0,1,0,0,1
-1.669999957084656,0,3.3900001,75,5,18,0,1,1,0,0
-.8299999833106995,0,2.3699999,68,5,19,1,1,0,0,1
.0700000002980232,1,0,44,4,19,0,1,1,0,0
-1.279999971389771,0,1.75,86,5,19,1,0,1,0,0
-2.119999885559082,0,3.3299999,40,5,18,0,1,1,0,0
-1.659999966621399,0,2.8499999,91,5,19,1,1,1,0,0
-1.5,0,2.8099999,38,4,19,1,1,1,0,0
-.8600000143051147,0,2,9,4.5,19,1,1,0,0,1
-.6200000047683716,0,2,4,5,18,0,1,0,0,1
-.699999988079071,0,1.8099999,24,4.5,19,1,1,0,0,1
-1.679999947547913,0,2.3,14,5,19,1,1,0,0,1
-1.080000042915344,0,3.8,77,4,17,0,1,1,0,0
-1.409999966621399,0,4,35,4.5,18,0,1,1,0,0
-1.779999971389771,0,3.78,52,5,18,0,1,0,1,0
-2.430000066757202,0,4,89,4,19,1,1,1,0,0
-1.679999947547913,0,3.3499999,77,5,19,0,1,0,0,1
.699999988079071,1,2.3,7,3,21,1,0,0,0,1
-.7599999904632568,0,2.4300001,62,5,19,0,1,1,0,0
-.9300000071525574,0,1.0599999,37,4,19,1,1,1,0,0
-1.5,0,3.3099999,44,5,20,1,1,1,0,0
-.2000000029802322,0,.69999999,25,4.5,20,0,1,1,0,0
-1.139999985694885,0,1.67,28,5,19,1,1,0,0,1
-2.130000114440918,0,4,90,4.5,21,0,1,1,0,0
-.8999999761581421,0,2.52,35,5,19,0,1,1,0,0
-1.029999971389771,0,2.9000001,22,4.5,21,1,0,0,0,1
-.8500000238418579,0,2.3,60,4,19,0,1,1,0,0
-.699999988079071,0,2.3,12,5,18,0,0,0,1,0
-1.710000038146973,0,3.25,26,4.5,19,0,1,0,1,0
-.9700000286102295,0,2.3,30,3.5,21,1,0,0,0,1
-1.840000033378601,0,3.3299999,86,5,19,0,1,1,0,0
-2.210000038146973,0,3.52,87,5,19,1,1,0,0,1
-1.429999947547913,0,1.5,96,4,20,0,0,1,0,0
-.2800000011920929,0,3,9,5,18,1,1,0,1,0
.6600000262260437,1,2.8499999,3,5,18,0,1,0,0,1
.2000000029802322,1,2.6300001,22,4.5,19,0,1,1,0,0
-.9599999785423279,0,2,23,5,21,0,1,1,0,0
-1.039999961853027,0,2.7,78,5,19,0,1,0,0,1
-1.799999952316284,0,3.3599999,80,4.5,19,0,1,1,0,0
-.1099999994039536,0,1.7,5,4,18,0,1,0,0,1
-.3799999952316284,0,1.02,9,4,19,1,1,0,0,1
-1.340000033378601,0,2.77,74,5,18,1,1,1,0,0
.800000011920929,1,1.6799999,4,3.5,19,1,0,0,0,1
-1.279999971389771,0,1,69,5,18,0,1,0,0,1
-1.740000009536743,0,2.4300001,84,5,20,0,0,0,0,1
.4799999892711639,1,1.87,35,5,18,0,1,1,0,0
-2.180000066757202,0,2.8599999,85,5,19,0,1,1,0,0
.6200000047683716,1,.24999997,55,5,19,0,1,0,0,1
-2.380000114440918,0,3.6199999,96,5,18,0,1,1,0,0
-1.120000004768372,0,3,16,5,17,0,1,0,1,0
.0399999991059303,1,2.5699999,5,4.5,17,1,1,0,0,1
-.2599999904632568,0,2.5999999,23,4.5,21,1,0,0,0,1
-2.019999980926514,0,3.4200001,83,5,19,0,1,0,0,1
-2.059999942779541,0,3.8,94,5,19,1,1,1,0,0
.3199999928474426,1,2.8699999,4,5,20,0,1,0,0,1
-2.029999971389771,0,3,96,5,18,0,0,1,0,0
1.320000052452087,1,0,32,4.5,19,1,1,1,0,0
-2.099999904632568,0,3.6800001,78,5,18,0,0,1,0,0
-1.620000004768372,0,3.26,61,5,19,0,1,0,1,0
.5,1,1.34,5,4,18,0,1,0,0,1
-1.649999976158142,0,2.96,84,5,19,1,1,1,0,0
-.449999988079071,0,1.25,75,5,19,0,0,1,0,0
-2.019999980926514,0,2.3,82,5,18,0,1,1,0,0
-.8100000023841858,0,2.1400001,50,4,18,0,0,0,0,1
-2.480000019073486,0,3.8599999,82,5,18,0,0,1,0,0
-2.099999904632568,0,3.7,65,4,18,0,1,0,1,0
-2.319999933242798,0,2.79,93,5,20,1,1,1,0,0
.1000000014901161,1,2,7,4,21,0,1,0,0,1
-.3799999952316284,0,3.3499999,75,5,19,1,1,1,0,0
-1.820000052452087,0,2.51,96,5,19,1,1,1,0,0
1.480000019073486,1,2.2,9,3,18,0,0,0,0,1
-1.480000019073486,0,3.46,98,5,17,0,1,1,0,0
-1.059999942779541,0,2.01,49,5,18,0,1,0,0,1
-2.539999961853027,0,4,100,5,19,1,1,0,1,0
-1.100000023841858,0,3.3299999,52,5,19,0,1,1,0,0
-1.5,0,3.22,35,5,18,0,1,1,0,0
-1.669999957084656,0,3.3299999,72,5,18,1,1,0,1,0
-.0900000035762787,0,2.23,61,4,19,0,0,1,0,0
-1.799999952316284,0,3,70,4.5,18,0,1,0,0,1
.0500000007450581,1,2.7,74,5,19,1,1,1,0,0
-2.309999942779541,0,2.8499999,74,4,18,0,0,1,0,0
-1.789999961853027,0,3.51,87,5,20,0,1,1,0,0
-1.059999942779541,0,2.8,81,5,18,0,1,0,1,0
-1.330000042915344,0,2.78,64,5,18,1,1,1,0,0
-.4199999868869781,0,.87,63,4.5,18,0,1,1,0,0
-.5,0,2.7,2,3.5,20,0,0,0,0,1
-1.610000014305115,0,2.7,84,4.5,18,0,1,1,0,0
-2.039999961853027,0,3.1700001,78,5,19,0,1,1,0,0
-2.220000028610229,0,4,91,5,18,0,1,1,0,0
-1.5,0,2.1500001,44,4,19,0,1,0,1,0
-2.200000047683716,0,3.8099999,90,5,18,0,1,1,0,0
-1.179999947547913,0,4,89,4,19,0,1,1,0,0
-1.029999971389771,0,1.83,58,5,18,1,1,0,1,0
-1.779999971389771,0,2.23,54,5,18,0,1,1,0,0
-.9900000095367432,0,3,4,4,19,0,1,0,0,1
-2.579999923706055,0,4,99,4,19,0,1,1,0,0
.4199999868869781,1,-2.3841858e-08,41,3,19,0,1,0,0,1
-1.049999952316284,0,2.7,57,5,19,1,1,1,0,0
-.1000000014901161,0,2,8,4,19,1,1,1,0,0
-1.039999961853027,0,3.0799999,41,5,19,1,1,1,0,0
-1.110000014305115,0,2.3499999,35,5,19,1,1,1,0,0
-1.600000023841858,0,3,69,3.5,18,0,1,0,0,1
-1.539999961853027,0,3.3499999,79,5,18,0,1,1,0,0
-1.460000038146973,0,1.99,79,5,19,1,1,0,1,0
-1.840000033378601,0,2.71,32,5,19,1,1,0,1,0
-1,0,2.78,32,5,19,0,1,1,0,0
-.0599999986588955,0,1.9400001,42,5,20,0,1,1,0,0
-.2199999988079071,0,.88999999,28,5,18,0,1,0,0,1
.6399999856948853,1,2.7,15,5,19,1,1,0,1,0
-1.450000047683716,0,2.7,48,4,19,0,1,0,0,1
-.25,0,.79000002,7,4,19,0,1,1,0,0
-1.629999995231628,0,2.25,73,4,19,1,1,1,0,0
-1.370000004768372,0,2.3399999,18,4.5,18,1,1,0,0,1
-1.129999995231628,0,2.5,69,4,19,0,0,1,0,0
-2.150000095367432,0,3.9099998,95,5,20,1,0,0,0,1
-.7900000214576721,0,2.4300001,6,3.5,20,1,0,0,0,1
-1.720000028610229,0,3.3299999,70,5,19,1,1,0,0,1
-.6600000262260437,0,3.7,63,4,17,0,1,1,0,0
-.6000000238418579,0,3.7,52,4,18,0,1,1,0,0
-.3199999928474426,0,3.1199999,69,5,18,0,1,1,0,0
-2.380000114440918,0,3.54,100,5,18,0,1,1,0,0
-2.299999952316284,0,3.8800001,55,5,18,1,1,1,0,0
-.5099999904632568,0,.54000002,57,4.5,19,1,1,1,0,0
-1.559999942779541,0,3.4200001,76,5,17,0,1,1,0,0
-1,0,2.6800001,81,5,19,0,1,1,0,0
-.8899999856948853,0,2.21,65,4,17,1,1,1,0,0
-1.549999952316284,0,2.6199999,22,4,19,1,1,1,0,0
-1.320000052452087,0,3,38,5,19,1,1,1,0,0
.5,1,1.9400001,38,5,18,0,1,1,0,0
-2.240000009536743,0,3.76,50,5,18,0,1,1,0,0
.25,1,2.23,27,4,19,0,1,1,0,0
.4199999868869781,1,1.3,10,5,19,1,1,0,0,1
-1.529999971389771,0,3.0699999,75,5,19,1,1,1,0,0
-1.179999947547913,0,2.5999999,80,5,18,0,1,1,0,0
-.8799999952316284,0,2.73,81,5,19,0,1,1,0,0
-1.299999952316284,0,2.8800001,27,4,18,0,1,0,0,1
-1.330000042915344,0,2.75,39,4,18,1,1,0,1,0
-.5,0,1.7,86,4,19,0,0,1,0,0
1.360000014305115,1,1.7,11,5,18,1,1,0,0,1
-2.319999933242798,0,3.9000001,91,5,19,0,1,1,0,0
-1.909999966621399,0,3.1099999,39,4,17,0,0,0,0,1
-.239999994635582,0,2,41,4.5,19,1,1,1,0,0
-.8700000047683716,0,2.8900001,68,5,19,1,1,1,0,0
-.3600000143051147,0,2.6800001,7,4,19,1,1,0,0,1
.800000011920929,1,2.3099999,2,4,21,1,0,0,0,1
-1.570000052452087,0,3.01,61,5,18,1,1,1,0,0
-2.319999933242798,0,3.8499999,99,5,18,1,1,1,0,0
-.2899999916553497,0,0,64,5,19,0,0,1,0,0
-1.440000057220459,0,3.5699999,70,5,19,1,1,1,0,0
.1400000005960464,1,2.01,18,4,18,0,1,0,1,0
-.6000000238418579,0,2.54,12,5,19,1,1,0,1,0
-1.460000038146973,0,2.79,17,5,19,0,1,1,0,0
-2.079999923706055,0,3.53,70,5,18,0,1,0,1,0
-.4000000059604645,0,3,20,4,18,0,1,1,0,0
-1.240000009536743,0,2.77,90,5,19,1,1,1,0,0
-.5,0,2,72,4,21,0,0,1,0,0
-1.240000009536743,0,3.3499999,76,5,19,0,1,1,0,0
-.1299999952316284,0,0,4,4,19,0,0,1,0,0
-1.080000042915344,0,2.5699999,70,5,19,1,1,0,0,1
-.699999988079071,0,2.8,26,5,19,0,0,0,1,0
-1.039999961853027,0,3.4000001,60,5,17,0,0,1,0,0
-1.5,0,2.8900001,56,5,19,0,1,1,0,0
-1.830000042915344,0,4,63,5,19,1,1,1,0,0
-.5600000023841858,0,3,22,4,19,0,1,0,0,1
-.8799999952316284,0,2.3800001,20,4.5,18,1,1,0,0,1
-1.779999971389771,0,3.3299999,27,5,19,1,1,1,0,0
-2.400000095367432,0,4,100,5,18,0,1,0,0,1
-1.179999947547913,0,1.14,25,4.5,18,0,1,1,0,0
-1.169999957084656,0,2.9300001,58,5,19,0,1,1,0,0
-.0700000002980232,0,1.1799999,30,5,18,0,1,0,0,1
-.800000011920929,0,2.1099999,2,4.5,19,0,1,0,0,1
.1599999964237213,1,1.5,52,4.5,19,1,1,0,0,1
-1,0,2.03,54,4,19,0,1,1,0,0
-2.039999961853027,0,3,98,4.5,19,1,0,1,0,0
-1.799999952316284,0,3.48,90,4.5,20,1,1,0,1,0
-2.339999914169312,0,4,92,5,18,1,1,0,1,0
-.6499999761581421,0,1.58,13,4,19,1,1,1,0,0
-.7799999713897705,0,2.3599999,84,4,18,0,1,1,0,0
-.8799999952316284,0,1.88,52,5,18,0,1,1,0,0
-1.509999990463257,0,3.7,90,5,18,0,1,1,0,0
-.7599999904632568,0,3.28,19,4,18,0,1,0,0,1
-1.549999952316284,0,3.21,76,5,19,0,1,0,0,1
-2.150000095367432,0,3.7999997,34,4,18,0,1,0,0,1
.6200000047683716,1,.69999999,53,5,18,0,1,1,0,0
-1.929999947547913,0,4,88,4,18,0,1,0,1,0
-.75,0,2.3,12,4,18,0,1,0,1,0
-1.559999942779541,0,3,99,6,20,1,1,1,0,0
-1.980000019073486,0,3.8499999,81,5,17,1,1,1,0,0
-1.909999966621399,0,3,90,5,19,1,0,1,0,0
-1.230000019073486,0,2.9000001,48,4.5,18,1,1,1,0,0
-1,0,2.5,22,5,18,1,0,1,0,0
-1.100000023841858,0,2.1099999,69,5,19,1,1,1,0,0
-1.950000047683716,0,3.78,85,4,19,0,1,1,0,0
.1599999964237213,1,1.3,40,4,19,1,1,0,0,1
-.9800000190734863,0,2.8499999,96,5,19,0,1,0,0,1
-1.639999985694885,0,3.5799999,44,5,19,1,1,1,0,0
-1.600000023841858,0,3.48,44,4,19,0,1,1,0,0
